x          rho        P          Br         Bphi       Bz         ur         uphi       uz         T         
10.050050  -1.889173  8.592560   -6.247493  9.100333   -0.478449  -2.941406  8.261562   -3.846626  -2.260645 
10.070070  6.837620   2.720166   3.266768   6.430548   -9.184919  9.268684   -1.497403  -6.187182  9.991778  
10.090090  3.574045   -1.094344  4.674143   4.280527   2.856524   4.298594   -0.347483  -9.422852  3.773484  
10.110110  -9.515629  7.263673   -8.107855  6.598979   -7.059609  5.796083   8.596302   7.262198   -8.633346 
10.130130  -9.287554  6.079146   3.894553   8.446157   -0.048298  -7.475917  -5.152755  0.919555   -5.486662 
10.150150  -7.432550  6.003865   -3.258981  -6.118895  -8.836225  -1.617273  2.768548   -6.022162  -6.065054 
10.170170  -1.976398  -8.099383  0.363333   9.176704   5.202981   4.042268   6.086863   -5.969725  8.557287  
10.190190  -2.614930  2.875516   -8.447099  8.302769   8.471421   4.452886   1.816224   5.098573   6.674555  
10.210210  -9.419231  1.914013   6.559204   2.902061   6.904493   -5.766841  0.310525   -2.831119  9.110488  
10.230230  -5.549947  -5.966493  9.039887   -2.537658  -7.986322  -1.185847  -5.262346  2.515442   1.283736  
10.250250  6.735043   6.285988   4.901062   7.967829   6.625090   9.612353   -2.018097  8.837672   -3.731832 
10.270270  5.344049   -6.048701  -7.636186  9.888670   -2.476163  -6.129263  4.623308   0.898280   8.339248  
10.290290  4.987065   4.522241   -6.481221  4.332310   7.020953   -5.950793  9.117447   5.051606   4.822870  
10.310310  4.379032   -0.483554  6.991685   5.488378   3.022715   -1.691729  6.286520   -5.436902  -9.150887 
10.330330  -0.193464  -2.215968  -8.198527  -4.803261  3.113902   -2.617964  -6.191835  9.596195   -3.750257 
10.350350  5.321158   -1.748434  -2.297878  -8.594144  -5.332758  -5.405385  7.048666   2.531436   2.727887  
10.370370  6.449657   2.764952   -5.358075  0.904096   -5.932143  8.174408   -7.112233  -5.976043  3.006489  
10.390390  -3.944563  8.527210   -3.418841  -7.446643  6.140632   -8.139610  -2.857866  0.456277   7.955490  
10.410410  -9.037822  4.493587   -5.458589  6.348841   -0.834381  -4.479577  8.201179   -6.168291  2.993089  
10.430430  0.814200   8.226929   0.114691   -0.086638  8.903087   7.438892   5.481908   4.185983   3.420760  
10.450450  -0.779166  3.663454   2.403122   4.908242   -4.800886  9.597573   9.101969   -4.285531  -0.958115 
10.470470  -1.799768  -4.964965  -0.981436  1.364836   -0.196627  -7.716472  -6.552720  4.877418   8.500777  
10.490490  5.624552   -5.047233  -0.307627  -9.029968  -2.746249  -1.368804  -1.505261  -6.219331  -2.414503 
10.510511  0.218874   0.391654   -6.209561  -2.531711  3.622788   -0.126827  0.066614   5.320707   2.481418  
10.530531  3.596940   5.416167   -5.841856  -5.411119  2.894125   -3.402223  -5.686009  -5.600928  7.450351  
10.550551  -3.153797  5.832769   -8.152219  9.168196   4.480512   -7.923196  9.438610   -3.040437  3.719418  
10.570571  -9.045033  -3.733037  5.510704   -1.946728  4.410473   7.306716   -3.604735  -9.869617  1.154583  
10.590591  -0.773767  -8.593140  5.721322   -7.206790  0.482219   7.033215   5.854376   -2.040663  3.649962  
10.610611  -7.982298  -8.417191  -0.513047  9.214491   5.401822   4.920117   2.732244   -5.675560  -1.735165 
10.630631  5.516404   -4.709792  6.749752   2.398724   -8.170476  8.310902   2.752218   0.962043   -6.130564 
10.650651  -1.985831  -6.913951  -9.719543  -9.826147  9.512336   2.329230   -2.092744  -3.369703  8.743554  
10.670671  -7.387699  7.487489   -9.196972  8.459826   3.434863   -0.447085  -2.362883  -0.227200  2.012378  
10.690691  4.048035   -1.083745  0.174715   -7.503704  -0.435389  -5.116537  -6.175653  3.133331   0.529758  
10.710711  2.533764   -9.427925  -6.474297  5.445964   7.495653   -6.400457  2.496288   -5.112845  -0.494726 
10.730731  -7.752486  -5.928743  -8.610028  -6.434015  9.816637   8.799886   0.315205   -2.457171  1.998383  
10.750751  3.639117   7.403607   -4.875579  7.610366   5.236947   -4.620829  3.452387   0.614151   -3.032789 
10.770771  1.732863   0.973082   -0.876281  -4.276746  7.067737   1.351477   -3.636077  -0.514085  -4.286393 
10.790791  -0.557858  0.369248   -7.375228  -9.502515  1.758195   1.771001   -0.944626  -0.815838  -1.949344 
10.810811  9.896789   8.324225   -6.038908  -7.588168  -0.652258  -2.716585  3.646856   3.973079   5.110961  
10.830831  5.983263   -8.396589  -1.604118  -1.372430  -0.582328  9.761768   5.145604   6.593590   6.125678  
10.850851  -3.711395  7.928998   -8.256624  -1.527565  8.752620   -1.501128  1.980579   5.435007   5.253452  
10.870871  -3.002637  -5.151437  2.786030   -0.875285  7.894215   9.082004   -0.618328  -4.945096  9.353362  
10.890891  7.280743   -5.683371  3.223681   -5.291025  -7.351579  9.805451   -0.462097  4.493477   -9.749688 
10.910911  -2.280862  4.008824   -2.579338  -5.848997  -1.737188  -8.018780  5.260392   -9.032028  -0.835924 
10.930931  -9.618781  -4.207635  -1.585420  3.848180   1.626051   -2.948490  -5.913596  4.947468   2.741607  
10.950951  -7.154502  -8.091643  7.168918   2.061804   -7.503934  -9.071857  4.553525   4.782530   5.881459  
10.970971  6.193491   9.403710   -9.784916  4.360316   2.906872   7.995757   9.450646   6.589179   -1.353588 
10.990991  -5.512568  -8.386383  8.870419   3.831516   1.218580   9.432135   1.913403   7.883489   9.832719  
11.011011  7.318762   8.753772   -5.316648  1.962958   -5.694047  0.736782   7.587176   1.986936   0.335247  
11.031031  -4.078298  -6.297564  1.829316   -4.539184  -8.729710  -2.006651  2.275628   3.229544   2.730294  
11.051051  5.985303   -5.005770  -1.231243  -2.616749  -7.342544  -9.820637  7.754697   -7.703812  -7.639831 
11.071071  -2.813781  -3.529194  8.179045   6.664298   6.336947   4.243924   7.884632   -8.945293  6.864521  
11.091091  -8.871161  8.619892   7.906018   8.781981   -9.610217  6.875389   -6.610643  -0.464844  9.921036  
11.111111  1.935015   -0.005146  7.063591   -4.097212  9.052045   3.874416   -5.370660  7.037047   0.216284  
11.131131  4.210924   -0.851364  -4.871250  2.769133   -8.112357  -2.953255  -7.666989  -1.556722  -4.476234 
11.151151  1.415934   -9.911221  -9.500510  -3.786156  -7.917945  -9.009657  1.146929   -2.484896  -7.105593 
11.171171  -6.970257  3.659793   -2.036179  5.953756   -2.188032  0.109457   -5.425175  9.630709   -7.300973 
11.191191  -8.821739  -2.609462  -3.054306  -3.289285  3.434974   1.973757   6.852557   -6.940011  -4.766326 
11.211211  2.440729   9.004937   2.281279   -9.222615  -8.743517  8.143038   5.330307   4.788501   -3.035485 
11.231231  8.811056   -4.294559  3.469160   1.245103   -3.717310  -8.536343  2.726107   -2.856046  -9.247973 
11.251251  -8.687963  3.102965   0.593498   -6.784791  -1.047640  9.586452   -2.235862  6.571796   1.825085  
11.271271  -8.394506  -8.386769  -2.846614  -8.925049  9.922361   -7.698602  -5.531574  -1.760248  -7.097816 
11.291291  -5.247892  1.189131   9.998557   4.984143   5.445164   0.549484   5.191589   1.477652   3.780586  
11.311311  -3.360788  0.006453   1.814828   -8.569383  3.695055   4.616147   -3.084328  9.529077   5.407053  
11.331331  -8.335298  4.726473   -6.780767  0.470311   -1.689457  2.398510   9.099256   -4.725804  -4.104747 
11.351351  9.872557   -4.255278  3.189490   -6.187266  -6.708707  9.664144   1.664084   -6.113941  -8.960453 
11.371371  -1.198697  4.046203   -4.371149  4.177994   5.328680   -9.528224  4.115981   -0.237078  3.706754  
11.391391  -5.603912  -6.276506  6.578033   -3.879563  -4.090327  -9.060860  -5.858738  6.873899   5.722786  
11.411411  7.583261   6.099972   -7.540406  3.209098   7.448972   -8.862955  9.445439   7.080317   -5.291900 
11.431431  -6.306701  5.230986   8.742268   2.468508   -0.971168  4.708654   -3.706721  0.329631   3.055402  
11.451451  -0.809204  -7.822872  -6.179263  7.670255   -1.981429  6.756972   -4.073283  -9.299646  1.798516  
11.471471  0.007132   7.777582   -3.781510  2.517039   -5.269139  6.009637   -5.759046  -4.829350  2.327879  
11.491491  -6.473310  -7.677484  -7.708167  -3.108714  8.618332   -7.914399  1.344410   -2.018164  0.957143  
11.511512  -1.300632  7.497590   -7.721609  -2.274196  -0.378468  -6.694001  -9.539261  -1.362297  -6.351160 
11.531532  4.178640   -3.554853  -8.619700  -0.066840  9.112286   -5.321294  2.212702   -4.735753  -0.033074 
11.551552  0.055313   1.089145   -2.741778  0.998470   7.768692   8.491394   -9.753293  -9.554595  -8.447052 
11.571572  -0.760578  -9.815013  0.531362   1.331063   9.026847   -3.777739  2.194350   9.366884   -0.790285 
11.591592  2.683632   -3.588620  9.393018   5.333274   3.204488   -5.220960  -3.033951  5.412234   5.213817  
11.611612  -2.239332  -1.104043  1.760748   -3.784167  1.781485   -2.636504  1.213738   -9.164180  -5.618593 
11.631632  5.223342   -9.939529  -1.661718  -6.811695  -7.822082  -4.409950  9.344111   2.035073   6.815467  
11.651652  -0.997553  -4.914433  -6.255109  -5.357252  -1.837524  -1.238928  3.589812   7.718788   -5.551732 
11.671672  -2.830826  -0.270619  -8.607206  -4.069191  -5.175600  5.241647   1.688830   8.724573   0.718595  
11.691692  -4.622466  7.955314   9.961274   -3.467326  3.527454   9.849801   6.435029   0.188055   -4.243711 
11.711712  -6.046706  2.714269   -6.474491  7.536928   6.261526   -8.338168  -8.396584  9.657147   9.170379  
11.731732  9.106171   0.941439   -4.656466  7.165403   0.287929   5.820314   -1.401986  -4.104549  5.539543  
11.751752  -6.019815  1.263576   6.692801   3.748339   6.152252   -2.612617  7.861747   -4.982687  -9.697805 
11.771772  8.171326   -9.508703  -9.062913  3.807507   4.451861   -3.974656  8.370262   5.265449   7.270618  
11.791792  9.201724   -6.222451  -7.126837  -2.818264  9.884141   -1.647775  8.910557   -3.512589  -1.338330 
11.811812  -1.897599  8.636583   9.208936   -1.800350  6.463307   4.609955   -9.472372  -6.770430  -8.989378 
11.831832  4.166145   6.586616   -4.492399  -3.226895  9.339465   5.743643   0.855367   -7.987330  -7.649832 
11.851852  -8.269222  9.867841   -7.276253  2.385663   8.254635   -3.887990  6.378461   7.864483   -3.941651 
11.871872  -7.333426  -4.024048  3.318287   1.374138   -9.309425  7.307741   -8.527146  -4.740810  7.416104  
11.891892  4.352424   -8.536791  -2.886562  1.276095   -9.140626  -2.510464  0.263820   0.032482   -7.578240 
11.911912  8.205525   -6.221827  6.790484   6.121471   7.326490   -8.274757  7.025625   -1.365295  4.025455  
11.931932  -0.580793  6.873761   7.110329   -8.265156  -2.788505  4.465139   2.599612   3.092662   5.723305  
11.951952  1.223580   1.730353   -7.466815  6.020765   3.859473   -0.832296  -5.774210  6.863116   3.170104  
11.971972  -1.791077  -5.836240  3.049147   0.588286   9.754171   4.850682   -4.099543  0.675799   -1.869736 
11.991992  -8.675572  -2.027337  1.105654   -9.391754  6.648691   5.694268   -3.677733  -0.006175  -9.744365 
12.012012  8.487881   4.801345   -2.382265  -2.920354  8.959985   9.547833   -5.416219  8.246440   -0.292428 
12.032032  -3.532180  3.227081   2.833609   -1.209184  -5.483263  -8.568462  -3.757933  -8.095253  -1.937890 
12.052052  7.186669   -2.216880  -7.992326  -3.209677  4.198233   2.708547   -2.138107  -7.700868  4.553244  
12.072072  -8.728950  -7.397922  -0.763515  -1.142105  7.157397   -1.759668  4.620359   3.110118   -3.866127 
12.092092  9.857379   4.112443   5.245744   -5.676527  -0.563383  3.427298   6.205403   7.852753   3.214040  
12.112112  3.786032   7.098110   1.501815   4.587660   1.254237   -6.557759  -9.205248  3.289573   7.472035  
12.132132  7.397068   -2.421825  -1.545147  1.880277   -4.881819  -3.532682  4.324768   0.022825   -2.883375 
12.152152  -0.714294  -9.922539  0.582455   -3.943684  0.926918   -6.816106  -6.210807  3.068099   5.887088  
12.172172  -0.830602  2.988501   -6.350266  -5.415875  1.081532   0.842816   9.670153   9.050094   -3.237947 
12.192192  -6.769974  6.108374   -1.368964  1.159852   -2.716592  -9.651716  9.153485   -1.690478  2.203311  
12.212212  -2.434545  3.226974   9.932295   6.756469   2.058095   2.001762   -3.478912  0.705444   0.302885  
12.232232  -6.122052  5.896913   6.023712   -9.831114  -0.422047  4.796907   3.992113   -1.922151  1.668441  
12.252252  7.777364   3.011809   -7.622692  -7.975958  6.315575   7.072824   0.785255   -8.395531  2.472837  
12.272272  4.612389   -7.745384  -2.138669  -0.005174  6.630275   -5.558147  -2.617070  -2.743685  -2.390232 
12.292292  9.226708   -5.284456  -6.696606  -1.322321  -5.927318  -5.131266  2.183132   0.056806   7.078560  
12.312312  6.921356   -0.506538  -8.555483  -1.539006  9.430219   1.084367   2.782936   -3.300933  8.665953  
12.332332  -0.659148  -6.759725  -6.546188  9.442379   7.574746   3.283882   -9.366233  1.086747   -5.863105 
12.352352  -9.053865  0.180654   2.176103   0.652516   0.321087   0.557216   9.604960   -8.837430  4.284307  
12.372372  0.728473   -6.041942  -8.235471  -1.586688  -3.196932  -2.290993  8.632770   -3.753002  7.207943  
12.392392  -5.059313  4.281606   2.850736   1.300442   3.415438   2.101856   -8.654006  -1.830451  9.050930  
12.412412  -1.438711  8.027516   9.574910   1.310573   -6.416274  4.947297   -4.425702  -2.988457  6.637495  
12.432432  -9.842645  8.311766   -2.329647  0.327037   8.551626   8.884844   3.747995   4.639662   9.836298  
12.452452  -5.278884  -3.330861  -7.983423  0.160812   -6.423974  8.325465   -5.652562  2.539919   -6.632672 
12.472472  -5.170990  5.699537   -9.910706  -9.457947  -9.954354  4.562382   6.651442   3.977047   -0.673731 
12.492492  0.887331   9.050385   7.563907   -3.333881  -1.285241  5.798552   -3.443852  -5.420029  -5.527113 
12.512513  -0.435575  6.923205   -4.839716  -3.224114  -7.105257  -9.029556  0.067611   3.754775   -8.547716 
12.532533  -2.640320  1.479695   1.216591   9.609866   0.071810   7.399963   -4.751301  -9.165718  -0.183545 
12.552553  -7.128712  -7.874922  -1.394416  5.248293   -2.583834  2.087226   -8.660069  -1.779677  -3.914197 
12.572573  6.845881   0.760224   8.670245   4.842615   3.459356   6.742486   7.436112   -6.602758  -6.336051 
12.592593  0.638359   0.445366   3.567679   2.870231   -8.404882  0.737087   -0.976895  -3.816156  6.286164  
12.612613  -7.209967  2.507485   -2.116035  3.570082   -5.875948  -3.375686  3.493554   -6.793822  -9.764996 
12.632633  8.494899   6.607527   4.701663   3.103632   1.003440   8.111396   7.230740   -1.825125  -8.718521 
12.652653  -0.108521  -1.005314  0.270837   -8.477691  -9.407121  5.182550   -0.310890  -7.782778  2.526963  
12.672673  5.249275   -8.035871  -9.339226  -7.591707  -3.784279  -3.760421  -0.605957  -7.812427  3.422718  
12.692693  -1.502725  9.426918   7.146999   2.742995   7.431540   9.656728   -4.981650  8.190275   -1.051620 
12.712713  1.599619   -2.155753  5.571365   -2.176234  -6.939809  -5.715354  7.471423   -8.388644  -7.530513 
12.732733  -4.962783  0.799874   -1.115076  1.475008   4.738417   3.350492   -0.437245  -7.087874  9.030970  
12.752753  -2.544761  4.613176   6.580514   -7.888918  -0.604375  7.834479   5.096098   -9.032752  -6.553148 
12.772773  -2.966816  -4.025795  5.247936   -8.954174  4.308885   7.181770   -9.609950  8.988931   3.413574  
12.792793  8.284946   -6.769819  -8.791009  -7.489188  -9.525489  4.363790   -0.994979  -1.467747  -5.734356 
12.812813  -0.724413  8.604706   -2.635637  4.854569   -3.059530  -3.311834  -2.463314  6.606251   2.809011  
12.832833  2.752275   5.021132   4.441113   5.758288   -0.656249  -7.663111  -1.979193  2.227465   -5.168225 
12.852853  -4.717090  -8.458468  -5.410993  7.493611   6.160280   3.120504   6.565141   -4.160366  8.135587  
12.872873  4.512461   1.832575   8.432274   0.520680   1.079038   -4.183535  -9.438722  8.266852   2.735937  
12.892893  -8.124066  1.786102   -2.643614  -8.640565  8.676516   -3.255223  9.198629   -2.263187  6.424408  
12.912913  -4.387241  3.792554   7.778690   -7.892996  1.386557   3.623515   -2.120224  5.636600   -2.151654 
12.932933  -0.916336  -7.172965  3.143220   -6.898833  6.739549   4.202453   1.706142   -9.948170  -4.104444 
12.952953  0.134366   -9.127415  -6.830271  1.454952   -0.872599  -4.859870  -0.815765  -2.757780  -2.146564 
12.972973  -9.467091  5.968596   2.163820   0.947054   -9.711578  0.879013   -4.868312  -7.379042  -1.465452 
12.992993  -2.773829  -2.499099  3.449897   5.393400   -7.295160  -9.573668  -7.993627  7.951063   5.014048  
13.013013  3.551523   8.582393   -9.344918  1.013844   -1.618118  8.118367   -2.670046  6.657266   3.377574  
13.033033  -4.402795  -6.347208  3.901749   -6.521450  7.811663   3.534322   6.415447   -7.948124  6.115302  
13.053053  -9.664034  -7.314213  7.127989   7.354050   1.805894   -3.935784  -6.098958  9.299402   2.458489  
13.073073  8.351859   -8.217219  9.260955   -4.581118  7.012689   -9.289583  1.779224   -2.337244  -5.821119 
13.093093  -8.237728  9.728816   3.377618   -6.247997  2.563285   -5.169053  0.381083   -8.205418  -9.603349 
13.113113  -0.042951  -0.431225  4.882382   6.364436   3.620292   -7.842291  5.642624   3.789651   3.408753  
13.133133  0.756724   -7.046468  -2.083912  -2.751618  -7.314545  1.761483   -1.139121  -8.352061  -9.453036 
13.153153  8.274053   8.919699   -6.577820  1.259773   2.356366   -4.899198  2.650984   -4.425997  -1.486832 
13.173173  8.195994   2.876772   2.027675   -7.272710  -0.666627  -8.877129  -2.232989  3.188327   -7.724479 
13.193193  -2.525527  7.627543   4.105946   -7.511292  3.439778   4.394482   3.309500   -3.576540  9.111078  
13.213213  -9.651349  4.821855   8.286687   3.677117   -8.197847  6.788109   6.214970   -8.281857  -2.256750 
13.233233  -5.699279  -9.998844  7.462725   -0.426169  2.667658   8.464764   9.628743   -4.206478  2.366540  
13.253253  -8.673637  -3.999715  -7.271003  -2.548536  -1.199519  -6.646276  0.180701   7.193157   6.114028  
13.273273  -9.964479  4.228756   2.619852   4.008574   3.779974   1.230745   -9.576916  -0.454673  -0.610641 
13.293293  -1.929547  -1.120493  -5.265330  -9.827840  -6.781741  1.465826   0.112850   -9.602439  9.133125  
13.313313  1.937904   8.454255   6.092596   -1.561827  -2.416196  -9.816163  4.460698   -0.609186  0.440784  
13.333333  5.153690   5.310852   -1.126371  -9.548865  -3.091211  7.873127   -4.812116  -2.510559  -2.412546 
13.353353  6.896177   8.704532   3.492848   -1.899494  0.656725   0.171578   -5.017648  3.571233   9.171480  
13.373373  -4.251062  8.230098   6.955342   6.147469   -4.362442  9.853489   -1.986466  9.062798   -0.305911 
13.393393  -4.807951  5.649606   -5.888490  -5.481713  -6.545713  3.327591   5.924190   1.603765   -2.685579 
13.413413  -6.076495  -0.295173  -4.692204  -0.289428  5.608716   -3.806652  -5.479636  -8.556102  5.193362  
13.433433  0.331376   -1.132326  9.823757   -5.889100  -5.590523  -6.834081  -4.552802  5.571314   7.865098  
13.453453  -5.720317  -0.298359  8.066399   -2.275070  -4.651941  4.498270   -6.860687  0.820834   9.438323  
13.473473  -3.625019  6.583027   -5.020109  -6.042577  -3.455713  -4.188167  8.228030   2.598697   -1.623181 
13.493493  -9.582902  -1.581914  -7.060575  -6.514005  -7.423047  -9.535033  9.215759   5.315025   1.433351  
13.513514  -8.123879  -1.397178  9.124253   -3.165895  0.600448   -6.791810  -8.187929  -6.417010  7.701634  
13.533534  -7.867504  -5.080280  3.847603   -6.873317  7.926168   4.828914   -2.613096  -6.194896  4.597741  
13.553554  1.477744   -4.321569  -3.674713  -7.731944  -3.418247  2.135254   9.689617   -8.959881  -2.632090 
13.573574  8.498845   -6.972368  -8.260523  -1.936055  -7.093231  8.351784   1.008823   -5.788063  1.915889  
13.593594  1.701992   7.061414   -4.922780  -2.921208  0.134984   1.368819   7.235085   -6.781607  5.296783  
13.613614  -0.561962  -3.311036  0.551898   7.521309   8.387583   -0.574008  8.129771   8.538042   -2.426410 
13.633634  5.724091   2.032115   9.675609   5.124756   -6.934960  9.630371   -5.821912  -1.948330  4.403276  
13.653654  3.042897   4.782572   -1.807728  -2.085262  -3.948635  5.939437   -4.506150  9.749800   9.538627  
13.673674  -0.290555  6.384492   -3.782345  -1.508397  -4.943522  -3.675379  -5.492315  2.811101   8.929584  
13.693694  1.548336   -0.581622  2.810537   -0.262209  -7.281227  3.486760   7.940765   5.325201   -4.435074 
13.713714  -9.817653  -7.570648  -2.647257  4.740885   -6.241694  1.571818   4.735517   -5.075586  -7.347585 
13.733734  -2.722533  -4.675837  9.369853   -6.089662  -4.187692  -4.364236  2.448239   1.001506   -6.943907 
13.753754  -2.702089  -3.153480  -4.030486  -8.512945  1.377742   3.277804   -1.131457  -9.546937  -0.768203 
13.773774  -1.615860  5.232721   -9.657729  1.451012   -1.499781  0.392858   0.387205   -4.698068  6.941564  
13.793794  -0.847609  -2.134917  -4.954623  -8.768266  6.268375   -0.966977  7.527979   -8.173876  -1.435442 
13.813814  2.442653   1.787431   -6.813339  -7.299531  3.112690   0.016847   -4.646767  -3.241036  -3.921204 
13.833834  7.517318   5.879258   6.901355   -2.790716  2.325313   -8.800157  9.152576   -4.425897  -3.694359 
13.853854  -4.353385  9.102304   2.311046   4.971492   -8.700690  4.075810   5.624314   4.170502   5.183595  
13.873874  5.801101   -7.180361  -4.212800  3.442297   -0.964844  5.737449   -6.533642  8.435456   -4.321614 
13.893894  -1.354226  -2.652449  -7.698238  -8.160732  1.367458   -4.358865  1.649370   -6.312846  -7.815340 
13.913914  6.144885   6.004935   -1.211389  -2.331882  -1.737753  7.823565   -9.238432  0.583320   1.360358  
13.933934  -1.116039  -6.246101  5.111761   1.999634   -9.542394  -8.778177  4.840090   -3.127729  -6.027984 
13.953954  4.035417   -4.636424  3.384776   3.205555   3.759801   -2.006284  3.040337   0.049292   -2.800130 
13.973974  1.655191   -7.618599  -4.408593  -5.966669  -5.366523  -4.690934  0.384075   -7.285266  8.732339  
13.993994  3.729699   -2.421227  -5.156661  1.913584   -7.371933  -6.926136  6.751305   -5.517071  4.479403  
14.014014  -5.563148  -6.346597  7.501100   -1.573561  3.656318   1.199554   7.689925   -6.286602  5.513625  
14.034034  -3.034073  2.772881   8.620264   -8.073319  -9.682389  7.644401   1.845131   -8.756083  0.175817  
14.054054  -6.346411  -6.243783  0.924517   -4.418917  -8.981571  -3.834560  -6.637880  2.372789   -5.972494 
14.074074  5.728058   -8.455698  -0.277479  3.732392   -4.589321  4.348310   5.960076   -7.222764  -8.489451 
14.094094  -0.726438  8.325252   -6.939515  5.217529   -7.060587  -4.699045  -5.424089  -9.245062  4.736320  
14.114114  -8.602953  -0.649928  0.883054   -6.853045  -0.630002  -2.285083  -2.682223  6.458538   -5.069725 
14.134134  -7.757542  5.267846   5.775744   -5.789505  -8.502682  2.473521   -5.828208  -2.656740  -4.495788 
14.154154  0.896793   -2.682661  -5.593413  0.518837   0.944930   -9.822390  -1.277888  -1.559069  -6.316998 
14.174174  -2.126789  0.231971   0.796211   -7.029817  7.775436   3.351274   -6.240345  4.596070   -4.914816 
14.194194  9.763233   7.014797   -5.030934  -0.197954  0.134015   -6.553004  -2.863918  -3.333218  -2.926803 
14.214214  0.422769   0.237567   9.604657   7.000047   -4.826653  -8.235497  6.839512   1.184214   1.404313  
14.234234  4.993605   7.302134   -3.704569  -3.530512  -7.443758  -7.479722  -4.718309  9.382674   -5.432596 
14.254254  9.638109   9.870975   5.237957   -3.928490  -3.378346  6.990566   1.930200   3.115662   8.368860  
14.274274  -0.852385  8.451737   0.933705   -2.662707  1.012416   -0.222855  -5.641392  9.310942   8.791594  
14.294294  -5.759057  1.040852   -2.284034  -9.159226  -6.918963  -3.854789  -5.801071  -9.841451  7.667606  
14.314314  -3.911183  6.828528   -5.306050  5.960312   -1.050672  -4.968990  -8.156431  9.507606   2.009726  
14.334334  -4.308506  9.591563   -2.518681  -1.256084  -8.138849  -3.244830  -8.501813  -9.960585  4.276822  
14.354354  -1.512698  -7.708265  8.615324   -4.850043  -7.688781  9.117518   8.247675   -9.064112  1.335264  
14.374374  -2.917777  5.633937   -1.147272  -6.332004  6.904886   3.351564   -4.642259  7.670111   1.910611  
14.394394  6.738070   -7.704631  -7.571555  6.574855   -6.169344  5.615575   -4.574826  -8.517045  8.796395  
14.414414  -4.222976  1.639098   0.468271   -9.659038  2.320008   8.538936   7.440730   -6.955035  2.803104  
14.434434  6.000139   0.121383   -4.474698  -6.665606  1.524223   -8.105786  -6.473449  -8.635194  9.101164  
14.454454  1.206250   -6.551743  -8.196824  4.703294   5.573845   -6.392766  -4.820738  7.209030   -5.392555 
14.474474  -9.292790  2.126223   -8.505198  7.072276   -9.392159  3.222800   9.979352   -2.185018  -1.797620 
14.494494  -1.844963  -2.996406  7.586107   -1.344173  7.817505   6.857171   7.268971   -1.152667  5.953630  
14.514515  8.966136   8.207974   -7.752827  5.560933   -1.927909  3.906546   -4.986025  3.375981   6.841512  
14.534535  7.694880   8.126255   6.642313   0.845392   -0.763404  -0.437005  -0.785852  9.136550   6.807532  
14.554555  -2.309424  0.997296   7.598346   -2.580667  -2.853132  9.423254   -4.657727  7.524440   -8.709224 
14.574575  7.997979   3.608823   4.025799   -4.857728  2.799119   -0.830294  -6.696201  -3.734432  3.211087  
14.594595  8.686772   -9.173026  -6.143408  6.181914   9.188617   0.192909   6.201465   -2.385052  0.947169  
14.614615  6.774415   -7.044588  1.975196   7.105575   -4.111153  6.110591   -8.389100  3.633908   9.927000  
14.634635  -0.985907  9.271273   4.694486   -0.913177  0.895142   6.253174   2.876005   5.266184   -2.924214 
14.654655  -6.690414  4.058479   8.424159   -4.018533  9.569017   -1.432366  -9.039615  8.446253   -3.460277 
14.674675  -4.862923  1.407950   5.027487   -6.611434  2.239277   5.885868   -3.816422  9.818854   0.664638  
14.694695  -7.205769  -3.679828  9.997680   0.790826   -7.631546  4.294807   9.251180   1.748859   -9.050828 
14.714715  8.443654   -6.509630  -8.475950  1.089866   3.961511   0.004690   -8.351600  -0.874978  -7.058580 
14.734735  3.458538   -0.062638  -4.042014  -2.661514  -3.452197  -4.857376  3.585610   -6.642094  -6.093736 
14.754755  6.068933   -8.627126  0.986318   -5.834345  -4.007844  1.991546   6.901311   6.872348   6.163109  
14.774775  9.718805   -7.151174  -5.203258  1.870664   -2.907762  -7.529849  6.134378   4.308316   -9.705027 
14.794795  -1.594199  -7.627912  -7.062342  0.220967   -3.877704  -8.028963  -2.302898  -8.525559  -9.229330 
14.814815  2.322657   -5.082961  -3.633963  8.617339   7.916876   -0.391639  7.915114   -8.795915  0.854482  
14.834835  -8.569730  -2.083886  4.748513   -1.210545  -0.933940  -6.071090  -2.682740  6.040361   5.047712  
14.854855  -0.317117  8.050157   -5.795109  -5.632307  -7.402177  -1.215098  -3.542124  2.278916   6.035923  
14.874875  4.376026   1.158363   -9.522657  -3.654356  -8.001039  0.445042   4.703581   1.665897   -8.000975 
14.894895  5.070926   8.182330   9.894909   1.430569   -7.977045  -8.433160  5.740773   -9.334787  -7.537820 
14.914915  3.021959   3.387730   2.293223   -0.395377  -1.592269  -2.679299  8.302352   6.958298   -7.372528 
14.934935  -4.330061  1.264686   9.364853   -5.678926  1.007257   5.506188   4.812577   9.654231   4.092574  
14.954955  -4.483728  -4.494081  7.453356   8.277180   -5.358182  -5.038951  8.180868   -9.432302  -9.959543 
14.974975  5.518623   -9.575635  -9.934020  6.848702   4.210669   8.343759   3.118789   4.216834   6.043771  
14.994995  3.389746   8.762811   -7.095925  -2.171174  4.788815   -9.654306  -3.328851  -4.971646  -3.649703 
15.015015  -1.732660  4.060156   5.050984   1.095767   4.820850   -5.048947  4.907800   -8.596202  -5.106386 
15.035035  2.073545   -5.405036  -8.144136  9.005020   9.361430   2.626018   1.353327   -8.981748  4.709281  
15.055055  3.956425   -7.012462  4.918440   -0.192419  9.366175   8.320714   4.317156   -8.621876  -6.521410 
